ts,forecast_load_mw,forecast_mcp,charge_mw,discharge_mw,soc_mwh,bess_mw
2026-08-11 00:00:00,5927.787353785473,3315.8456476445735,0.0,0.0,20.0,0.0
2026-08-11 00:15:00,5888.428882721794,3226.6560176677485,0.0,0.0,20.0,0.0
2026-08-11 00:30:00,5849.356299979484,3148.8724781335013,0.0,0.0,20.0,0.0
2026-08-11 00:45:00,5774.36326121242,3148.8724781335013,0.0,0.0,20.0,0.0
2026-08-11 01:00:00,5698.962230747813,3242.181712362363,0.0,0.0,20.0,0.0
2026-08-11 01:15:00,5659.52187114324,3157.5958127008116,0.0,0.0,20.0,0.0
2026-08-11 01:30:00,5596.034575919183,3145.3265804971534,0.0,0.0,20.0,0.0
2026-08-11 01:45:00,5542.367701733502,3132.6072184275176,0.0,0.0,20.0,0.0
2026-08-11 02:00:00,5399.6701640435995,3083.5656177302203,0.0,0.0,20.0,0.0
2026-08-11 02:15:00,5377.612443195511,2966.011828754279,0.0,0.0,20.0,0.0
2026-08-11 02:30:00,5324.671618308364,2946.669220227117,0.0,0.0,20.0,0.0
2026-08-11 02:45:00,5249.393112287705,2946.669220227117,0.0,0.0,20.0,0.0
2026-08-11 03:00:00,5183.843476086888,2712.408794574876,0.0,0.0,20.0,0.0
2026-08-11 03:15:00,5047.627354125155,2337.7738920201027,0.0,0.0,20.0,0.0
2026-08-11 03:30:00,4991.577574838985,2337.7738920201027,0.0,0.0,20.0,0.0
2026-08-11 03:45:00,4909.350059287275,2332.6145120700367,0.0,0.0,20.0,0.0
2026-08-11 04:00:00,4859.742055946733,2285.2588913107766,0.0,0.0,20.0,0.0
2026-08-11 04:15:00,4831.500794592543,2301.9915408931492,0.0,0.0,20.0,0.0
2026-08-11 04:30:00,4825.2337637081155,2315.536418212844,0.0,0.0,20.0,0.0
2026-08-11 04:45:00,4747.525395294422,2352.7824235014004,0.0,0.0,20.0,0.0
2026-08-11 05:00:00,4701.219798851295,2823.910432161563,0.0,0.0,20.0,0.0
2026-08-11 05:15:00,4688.129120528613,2969.8573196973243,0.0,0.0,20.0,0.0
2026-08-11 05:30:00,4664.982435809968,3147.097066098019,0.0,0.0,20.0,0.0
2026-08-11 05:45:00,4630.037098760881,3402.575501306508,0.0,0.0,20.0,0.0
2026-08-11 06:00:00,4626.766930752493,3760.640598026252,0.0,20.0,14.729537,20.0
2026-08-11 06:15:00,4611.204056585624,3759.240959654848,0.0,20.0,9.4590745,20.0
2026-08-11 06:30:00,4622.307920067572,3780.1574234540362,0.0,20.0,4.1886117,20.0
2026-08-11 06:45:00,4638.015642044402,3740.5289477812457,0.0,8.3051975,2.0,8.3051975
2026-08-11 07:00:00,4629.2595428073155,3636.357110217862,0.0,0.0,2.0,0.0
2026-08-11 07:15:00,4635.297438141728,3413.5183881105304,0.0,0.0,2.0,0.0
2026-08-11 07:30:00,4609.889115180097,3053.765576874287,0.0,0.0,2.0,0.0
2026-08-11 07:45:00,4617.963084765255,2870.407879215728,0.0,0.0,2.0,0.0
2026-08-11 08:00:00,4606.03592404598,2120.406116550675,0.0,0.0,2.0,0.0
2026-08-11 08:15:00,4672.3339223468965,2118.4713526194105,0.0,0.0,2.0,0.0
2026-08-11 08:30:00,4741.647583488272,1933.2453996753518,0.0,0.0,2.0,0.0
2026-08-11 08:45:00,4746.822503582055,1853.2255386640998,0.0,0.0,2.0,0.0
2026-08-11 09:00:00,4829.4470244811555,1738.302959476933,0.0,0.0,2.0,0.0
2026-08-11 09:15:00,5045.879442868717,1740.6198725701083,0.0,0.0,2.0,0.0
2026-08-11 09:30:00,5280.062183698968,1743.998650836644,0.0,0.0,2.0,0.0
2026-08-11 09:45:00,5374.952590782908,1715.4339653061202,0.0,0.0,2.0,0.0
2026-08-11 10:00:00,5422.240364072597,1636.8605981781589,0.0,0.0,2.0,0.0
2026-08-11 10:15:00,5470.679076141492,1633.4996392297148,0.0,0.0,2.0,0.0
2026-08-11 10:30:00,5525.611456520489,1489.0867557816255,0.0,0.0,2.0,0.0
2026-08-11 10:45:00,5601.436373794474,1506.5759510793132,0.0,0.0,2.0,0.0
2026-08-11 11:00:00,5700.680301406018,1479.4466017654518,0.0,0.0,2.0,0.0
2026-08-11 11:15:00,5700.111390057763,1243.9659587697488,0.0,0.0,2.0,0.0
2026-08-11 11:30:00,5733.605620407841,1243.9659587697488,0.0,0.0,2.0,0.0
2026-08-11 11:45:00,5759.513824105132,1229.645398804614,0.0,0.0,2.0,0.0
2026-08-11 12:00:00,5766.185321838351,1171.124012782327,20.0,0.0,6.7434165,-20.0
2026-08-11 12:15:00,5755.837836651586,1171.124012782327,20.0,0.0,11.486833,-20.0
2026-08-11 12:30:00,5728.16683689169,1167.5085874712634,20.0,0.0,16.230249,-20.0
2026-08-11 12:45:00,5672.697723805292,1167.5085874712634,20.0,0.0,20.973666,-20.0
2026-08-11 13:00:00,5532.586492485756,1157.11714181301,20.0,0.0,25.717082,-20.0
2026-08-11 13:15:00,5570.590987806091,1157.11714181301,20.0,0.0,30.460499,-20.0
2026-08-11 13:30:00,5622.352879897338,1167.5085874712634,20.0,0.0,35.203915,-20.0
2026-08-11 13:45:00,5695.0817678580315,1162.4784443282556,20.0,0.0,39.947332,-20.0
2026-08-11 14:00:00,5776.012743168273,1220.5456624166638,0.22206812,0.0,40.0,-0.22206812
2026-08-11 14:15:00,5811.994781747002,1222.3100745733354,0.0,0.0,40.0,0.0
2026-08-11 14:30:00,5920.964673221223,1440.411373302515,0.0,0.0,40.0,0.0
2026-08-11 14:45:00,5962.231262482049,1556.3612148634118,0.0,0.0,40.0,0.0
2026-08-11 15:00:00,5989.154411764914,1742.2153495560326,0.0,0.0,40.0,0.0
2026-08-11 15:15:00,6033.808397385564,1819.8823865516174,0.0,0.0,40.0,0.0
2026-08-11 15:30:00,6047.1970432425,1888.3140908194116,0.0,0.0,40.0,0.0
2026-08-11 15:45:00,6043.185456598654,1874.532897926275,0.0,0.0,40.0,0.0
2026-08-11 16:00:00,6030.29344706731,1967.0228920900738,0.0,0.0,40.0,0.0
2026-08-11 16:15:00,6018.796321512445,2005.7307225322913,0.0,0.0,40.0,0.0
2026-08-11 16:30:00,5984.312089659207,2482.3429536849894,0.0,0.0,40.0,0.0
2026-08-11 16:45:00,5938.7688826730655,2526.430402065847,0.0,0.0,40.0,0.0
2026-08-11 17:00:00,5908.144238880512,2709.8396267307216,0.0,0.0,40.0,0.0
2026-08-11 17:15:00,5875.1590060771005,2636.412948557015,0.0,0.0,40.0,0.0
2026-08-11 17:30:00,5823.334576063248,2862.427474804523,0.0,0.0,40.0,0.0
2026-08-11 17:45:00,5775.835877135628,3023.813534334192,0.0,0.0,40.0,0.0
2026-08-11 18:00:00,5755.521296306761,2884.012649145307,0.0,0.0,40.0,0.0
2026-08-11 18:15:00,5741.517259774293,3149.4018190746006,0.0,0.0,40.0,0.0
2026-08-11 18:30:00,5720.142729406675,3741.125069470882,0.0,0.0,40.0,0.0
2026-08-11 18:45:00,5726.010371388768,4431.888971333132,0.0,0.0,40.0,0.0
2026-08-11 19:00:00,5710.635013620278,8812.568118887893,0.0,0.0,40.0,0.0
2026-08-11 19:15:00,5714.425554840814,9482.195190480805,0.0,20.0,34.729537,20.0
2026-08-11 19:30:00,5727.530463528568,9517.929716289613,0.0,20.0,29.459074,20.0
2026-08-11 19:45:00,5735.3527255404115,9506.827498368617,0.0,20.0,24.188612,20.0
2026-08-11 20:00:00,5725.73039601228,9518.95560187066,0.0,20.0,18.918149,20.0
2026-08-11 20:15:00,5709.754718430133,9478.821385812498,0.0,20.0,13.647686,20.0
2026-08-11 20:30:00,5728.616619911794,9259.92020081286,0.0,20.0,8.3772234,20.0
2026-08-11 20:45:00,5743.224236663827,9148.131603539061,0.0,20.0,3.1067606,20.0
2026-08-11 21:00:00,5739.071223585358,9111.357163518134,0.0,0.0,3.1067606,0.0
2026-08-11 21:15:00,5769.220100517996,9111.357163518134,0.0,0.0,3.1067606,0.0
2026-08-11 21:30:00,5814.185422029114,9092.094731710597,0.0,0.0,3.1067606,0.0
2026-08-11 21:45:00,5859.093381448271,9132.673067902562,0.0,4.1998613,2.0,4.1998613
2026-08-11 22:00:00,5943.724934371062,9014.610599670943,0.0,0.0,2.0,0.0
2026-08-11 22:15:00,5977.001926676189,9014.610599670943,0.0,0.0,2.0,0.0
2026-08-11 22:30:00,6071.835846187411,8217.884084635905,0.0,0.0,2.0,0.0
2026-08-11 22:45:00,6081.479049826926,8122.310076174425,0.0,0.0,2.0,0.0
2026-08-11 23:00:00,6076.986923360196,6573.858847396894,15.894664,0.0,5.7697505,-15.894664
2026-08-11 23:15:00,6038.037336890405,5082.139466138016,20.0,0.0,10.513167,-20.0
2026-08-11 23:30:00,6036.072884657554,4645.803691651166,20.0,0.0,15.256584,-20.0
2026-08-11 23:45:00,6023.7198933356385,4679.727079577761,20.0,0.0,20.0,-20.0
