ts,forecast_load_mw,forecast_mcp,charge_mw,discharge_mw,soc_mwh,bess_mw
2026-08-19 00:00:00,5648.517914651199,3780.7002704254337,0.0,0.0,20.0,0.0
2026-08-19 00:15:00,5585.685764079644,3703.0055279863755,0.0,0.0,20.0,0.0
2026-08-19 00:30:00,5533.388491794059,3601.415894509947,0.0,0.0,20.0,0.0
2026-08-19 00:45:00,5490.760849405536,3595.142484615971,0.0,0.0,20.0,0.0
2026-08-19 01:00:00,5456.321479695419,3324.950759790345,0.0,0.0,20.0,0.0
2026-08-19 01:15:00,5396.125403098619,3323.368867350573,0.0,0.0,20.0,0.0
2026-08-19 01:30:00,5372.895516530273,3323.368867350573,0.0,0.0,20.0,0.0
2026-08-19 01:45:00,5347.59598354782,3300.4786249722947,0.0,0.0,20.0,0.0
2026-08-19 02:00:00,5294.694248984476,3057.483686620873,0.0,0.0,20.0,0.0
2026-08-19 02:15:00,5258.531143122273,3021.5554119212943,0.0,0.0,20.0,0.0
2026-08-19 02:30:00,5213.756611408861,2970.0254582879484,0.0,0.0,20.0,0.0
2026-08-19 02:45:00,5178.523559006042,2970.0254582879484,0.0,0.0,20.0,0.0
2026-08-19 03:00:00,5114.63657104089,2873.43129969098,0.0,0.0,20.0,0.0
2026-08-19 03:15:00,5095.711470176929,2785.665128158375,0.0,0.0,20.0,0.0
2026-08-19 03:30:00,5074.743455865177,2764.056459074295,0.0,0.0,20.0,0.0
2026-08-19 03:45:00,5012.228657120027,2759.694622059933,0.0,0.0,20.0,0.0
2026-08-19 04:00:00,4973.268803855149,2818.2988600069993,0.0,0.0,20.0,0.0
2026-08-19 04:15:00,4965.027107344694,2822.2674775204205,0.0,0.0,20.0,0.0
2026-08-19 04:30:00,4936.889567445952,2862.0354206511934,0.0,0.0,20.0,0.0
2026-08-19 04:45:00,4939.772234753389,2873.3936738508332,0.0,0.0,20.0,0.0
2026-08-19 05:00:00,4921.912494329179,3151.816160993495,0.0,0.0,20.0,0.0
2026-08-19 05:15:00,4922.238788079262,3643.2991120544484,0.0,0.0,20.0,0.0
2026-08-19 05:30:00,4891.60125777576,3777.9128180913735,0.0,0.0,20.0,0.0
2026-08-19 05:45:00,4878.558043292968,3923.0879644603824,0.0,0.0,20.0,0.0
2026-08-19 06:00:00,4885.573086758483,4068.32188050423,0.0,0.0,20.0,0.0
2026-08-19 06:15:00,4894.715677041103,4636.074684137953,0.0,20.0,14.729537,20.0
2026-08-19 06:30:00,4900.425139438168,5061.825777662811,0.0,20.0,9.4590745,20.0
2026-08-19 06:45:00,4917.330702610151,4840.149293677835,0.0,20.0,4.1886117,20.0
2026-08-19 07:00:00,4923.458549621209,4115.766263229604,0.0,8.3051975,2.0,8.3051975
2026-08-19 07:15:00,4923.336252589349,3980.8506892841506,0.0,0.0,2.0,0.0
2026-08-19 07:30:00,4950.723949374839,3735.89940443093,0.0,0.0,2.0,0.0
2026-08-19 07:45:00,4978.997289593975,3349.6635159341654,0.0,0.0,2.0,0.0
2026-08-19 08:00:00,5005.087252329223,3025.14531521643,0.0,0.0,2.0,0.0
2026-08-19 08:15:00,5053.717181426527,2942.578517960548,0.0,0.0,2.0,0.0
2026-08-19 08:30:00,5097.127918876153,2544.2215485945508,0.0,0.0,2.0,0.0
2026-08-19 08:45:00,5183.054254107811,2366.2192180405655,0.0,0.0,2.0,0.0
2026-08-19 09:00:00,5271.5087045698165,2379.62939545046,0.0,0.0,2.0,0.0
2026-08-19 09:15:00,5430.0694266645405,2154.234197199631,0.0,0.0,2.0,0.0
2026-08-19 09:30:00,5519.506234706219,1895.4535221027156,0.0,0.0,2.0,0.0
2026-08-19 09:45:00,5581.124042386749,1593.0726402978732,0.0,0.0,2.0,0.0
2026-08-19 10:00:00,5587.283836803849,1697.2700381935801,0.0,0.0,2.0,0.0
2026-08-19 10:15:00,5695.353209826917,1688.7400505593807,0.0,0.0,2.0,0.0
2026-08-19 10:30:00,5751.83699355679,1635.309033772124,0.0,0.0,2.0,0.0
2026-08-19 10:45:00,5773.84388937529,1542.4020841494334,0.0,0.0,2.0,0.0
2026-08-19 11:00:00,5856.052647355112,1560.3405150328576,0.0,0.0,2.0,0.0
2026-08-19 11:15:00,5902.1770676025035,1560.3405150328576,0.0,0.0,2.0,0.0
2026-08-19 11:30:00,5923.072093793827,1534.6999353367657,0.0,0.0,2.0,0.0
2026-08-19 11:45:00,5945.063896312255,1416.9514924155262,0.22206812,0.0,2.0526681,-0.22206812
2026-08-19 12:00:00,5962.0695353830015,1395.0081758287,20.0,0.0,6.7960846,-20.0
2026-08-19 12:15:00,5973.568817683772,1395.0081758287,20.0,0.0,11.539501,-20.0
2026-08-19 12:30:00,5978.713060839492,1381.4683248399808,20.0,0.0,16.282918,-20.0
2026-08-19 12:45:00,6009.952028105928,1311.9642236017844,20.0,0.0,21.026334,-20.0
2026-08-19 13:00:00,5988.3228313291065,1249.3343042128674,20.0,0.0,25.769751,-20.0
2026-08-19 13:15:00,5986.93348201937,1242.9549795079615,20.0,0.0,30.513167,-20.0
2026-08-19 13:30:00,6001.459706431131,1249.3343042128674,20.0,0.0,35.256584,-20.0
2026-08-19 13:45:00,6050.520632645491,1311.9642236017844,20.0,0.0,40.0,-20.0
