ts,forecast_load_mw,forecast_mcp,charge_mw,discharge_mw,soc_mwh,bess_mw
2026-07-31 00:00:00,6441.22586399439,9311.730673012402,0.0,20.0,14.729537,20.0
2026-07-31 00:15:00,6405.718362952998,9260.097788790177,0.0,20.0,9.4590745,20.0
2026-07-31 00:30:00,6302.399819767903,9048.44651109909,0.0,20.0,4.1886117,20.0
2026-07-31 00:45:00,6174.694511353614,8912.696598532526,0.0,8.3051975,2.0,8.3051975
2026-07-31 01:00:00,6079.706567568358,6059.1288356607965,0.0,0.0,2.0,0.0
2026-07-31 01:15:00,5982.467076827027,4836.238549575804,0.0,0.0,2.0,0.0
2026-07-31 01:30:00,5886.213848164693,4608.6589696091805,0.0,0.0,2.0,0.0
2026-07-31 01:45:00,5806.37980321679,4495.489548275615,0.0,0.0,2.0,0.0
2026-07-31 02:00:00,5584.431293481323,4238.217311318066,0.0,0.0,2.0,0.0
2026-07-31 02:15:00,5506.439410070838,4387.494070618775,0.0,0.0,2.0,0.0
2026-07-31 02:30:00,5410.319148312129,4357.863366189768,0.0,0.0,2.0,0.0
2026-07-31 02:45:00,5337.036341485172,4361.253813603108,0.0,0.0,2.0,0.0
2026-07-31 03:00:00,5289.554699688204,4154.728440153539,20.0,0.0,6.7434165,-20.0
2026-07-31 03:15:00,5222.699644286995,4078.3337732325003,20.0,0.0,11.486833,-20.0
2026-07-31 03:30:00,5210.274967488242,3954.385268108056,20.0,0.0,16.230249,-20.0
2026-07-31 03:45:00,5145.020704336969,3962.265444401438,20.0,0.0,20.973666,-20.0
2026-07-31 04:00:00,5117.827883394163,3889.9418358714393,20.0,0.0,25.717082,-20.0
2026-07-31 04:15:00,5063.141654092612,3890.7983885999365,20.0,0.0,30.460499,-20.0
2026-07-31 04:30:00,5056.890713748019,3879.622322554418,20.0,0.0,35.203915,-20.0
2026-07-31 04:45:00,5014.465991961543,3986.1964137419036,20.0,0.0,39.947332,-20.0
