ts,forecast_load_mw,forecast_mcp,charge_mw,discharge_mw,soc_mwh,bess_mw
2026-08-20 00:00:00,6198.7897756590655,4115.89832522508,0.0,0.0,20.0,0.0
2026-08-20 00:15:00,6096.683847819123,4060.6697344617046,0.0,0.0,20.0,0.0
2026-08-20 00:30:00,6015.093705980748,3914.7897281193946,0.0,0.0,20.0,0.0
2026-08-20 00:45:00,5969.587244043068,3890.248535239142,0.0,0.0,20.0,0.0
2026-08-20 01:00:00,5933.329534016243,3579.2001579259986,0.0,0.0,20.0,0.0
2026-08-20 01:15:00,5851.3656026514045,3559.839093527556,0.0,0.0,20.0,0.0
2026-08-20 01:30:00,5792.914187584419,3554.8011890909374,0.0,0.0,20.0,0.0
2026-08-20 01:45:00,5730.120070891244,3533.9035501614194,0.0,0.0,20.0,0.0
2026-08-20 02:00:00,5646.422625671912,3325.3198538709935,0.0,0.0,20.0,0.0
2026-08-20 02:15:00,5604.927968473228,3204.611294544037,0.0,0.0,20.0,0.0
2026-08-20 02:30:00,5514.1536133836125,3157.127185597776,0.0,0.0,20.0,0.0
2026-08-20 02:45:00,5492.517842682983,3157.1066655602804,0.0,0.0,20.0,0.0
2026-08-20 03:00:00,5474.919091671144,3014.6582566411175,0.0,0.0,20.0,0.0
2026-08-20 03:15:00,5457.9500245671225,2969.6725528848383,0.0,0.0,20.0,0.0
2026-08-20 03:30:00,5436.766194157785,2956.8761266912493,0.0,0.0,20.0,0.0
2026-08-20 03:45:00,5393.1096849825635,2946.404965773023,0.0,0.0,20.0,0.0
2026-08-20 04:00:00,5377.880079372667,3031.492255801368,0.0,0.0,20.0,0.0
2026-08-20 04:15:00,5356.50088532222,3073.847911787584,0.0,0.0,20.0,0.0
2026-08-20 04:30:00,5347.210863259122,3066.9040383150636,0.0,0.0,20.0,0.0
2026-08-20 04:45:00,5294.368509731013,3127.344953500144,0.0,0.0,20.0,0.0
2026-08-20 05:00:00,5239.688137401921,3265.2548280528667,0.0,0.0,20.0,0.0
2026-08-20 05:15:00,5192.237926948082,3614.7815212116925,0.0,0.0,20.0,0.0
2026-08-20 05:30:00,5210.842337176365,3986.4685815263474,0.0,0.0,20.0,0.0
2026-08-20 05:45:00,5194.509432616133,4124.606005265186,0.0,0.0,20.0,0.0
2026-08-20 06:00:00,5200.9897606163095,4369.325882052143,0.0,0.0,20.0,0.0
2026-08-20 06:15:00,5255.23397392228,5305.727230698896,0.0,20.0,14.729537,20.0
2026-08-20 06:30:00,5294.606691021494,5519.688026405171,0.0,20.0,9.4590745,20.0
2026-08-20 06:45:00,5313.048419345863,5564.816286215913,0.0,20.0,4.1886117,20.0
2026-08-20 07:00:00,5314.795999623905,4633.972571283253,0.0,8.3051975,2.0,8.3051975
2026-08-20 07:15:00,5357.044399290607,4087.047161094539,0.0,0.0,2.0,0.0
2026-08-20 07:30:00,5389.316656852031,3855.1035073352987,0.0,0.0,2.0,0.0
2026-08-20 07:45:00,5424.494035380575,3617.2971348463866,0.0,0.0,2.0,0.0
2026-08-20 08:00:00,5438.322981940954,3258.599859710355,0.0,0.0,2.0,0.0
2026-08-20 08:15:00,5458.114029117451,2995.292123125717,0.0,0.0,2.0,0.0
2026-08-20 08:30:00,5485.562098281077,2746.4574305949486,0.0,0.0,2.0,0.0
2026-08-20 08:45:00,5594.100243548008,2591.289471038175,0.0,0.0,2.0,0.0
2026-08-20 09:00:00,5642.815638516567,2521.4130180233474,0.0,0.0,2.0,0.0
2026-08-20 09:15:00,5704.012785576107,2406.0887878032268,0.0,0.0,2.0,0.0
2026-08-20 09:30:00,5743.331830051607,2154.8439076142977,0.0,0.0,2.0,0.0
2026-08-20 09:45:00,5757.51279846815,1879.5159928560515,0.0,0.0,2.0,0.0
2026-08-20 10:00:00,5833.019637103588,1747.8614952340974,0.0,0.0,2.0,0.0
2026-08-20 10:15:00,5891.211844337001,1800.072447681492,0.0,0.0,2.0,0.0
2026-08-20 10:30:00,5949.698848760597,1759.9158700376815,0.0,0.0,2.0,0.0
2026-08-20 10:45:00,5943.888762445257,1729.189058525175,0.0,0.0,2.0,0.0
2026-08-20 11:00:00,5972.621748315472,1729.1825107865834,0.0,0.0,2.0,0.0
2026-08-20 11:15:00,6016.5068712434795,1729.1825107865834,0.0,0.0,2.0,0.0
