ts,forecast_load_mw,forecast_mcp,charge_mw,discharge_mw,soc_mwh,bess_mw
2026-08-08 00:00:00,5610.995991775025,4563.638334603063,0.0,0.0,20.0,0.0
2026-08-08 00:15:00,5447.386205182379,4268.222139844215,0.0,0.0,20.0,0.0
2026-08-08 00:30:00,5338.252344724672,4280.876717443458,0.0,0.0,20.0,0.0
2026-08-08 00:45:00,5288.01075114689,4094.8079895265982,0.0,0.0,20.0,0.0
2026-08-08 01:00:00,5228.069298407851,3757.2789422053625,0.0,0.0,20.0,0.0
2026-08-08 01:15:00,5194.61367831105,3685.701020159448,0.0,0.0,20.0,0.0
2026-08-08 01:30:00,5153.40922174406,3673.553145838822,0.0,0.0,20.0,0.0
2026-08-08 01:45:00,5126.865125789199,3662.2005227626237,0.0,0.0,20.0,0.0
2026-08-08 02:00:00,5058.081599638593,3341.451582658165,0.0,0.0,20.0,0.0
2026-08-08 02:15:00,5009.41163096278,3340.5809943585887,0.0,0.0,20.0,0.0
2026-08-08 02:30:00,4949.979337595293,3206.478665898257,0.0,0.0,20.0,0.0
2026-08-08 02:45:00,4864.3712041390145,3195.4132591680154,0.0,0.0,20.0,0.0
2026-08-08 03:00:00,4719.067482397027,2931.329498376711,0.0,0.0,20.0,0.0
2026-08-08 03:15:00,4630.427786414782,2893.04977794488,0.0,0.0,20.0,0.0
2026-08-08 03:30:00,4599.777455600866,2867.631277202344,0.0,0.0,20.0,0.0
2026-08-08 03:45:00,4556.4036027448965,2848.5558178989118,0.0,0.0,20.0,0.0
2026-08-08 04:00:00,4518.068380994187,2843.4537590532273,0.0,0.0,20.0,0.0
2026-08-08 04:15:00,4494.912900938733,2867.2115631356833,0.0,0.0,20.0,0.0
2026-08-08 04:30:00,4451.680956710522,2867.2115631356833,0.0,0.0,20.0,0.0
2026-08-08 04:45:00,4432.427294815278,2977.019814044406,0.0,0.0,20.0,0.0
2026-08-08 05:00:00,4399.873149916643,3144.985101175219,0.0,0.0,20.0,0.0
2026-08-08 05:15:00,4392.188171255265,3359.3408014836923,0.0,0.0,20.0,0.0
2026-08-08 05:30:00,4358.4207480554705,3621.731764473924,0.0,0.0,20.0,0.0
2026-08-08 05:45:00,4330.568861506031,4149.289535907732,0.0,0.0,20.0,0.0
2026-08-08 06:00:00,4329.001142423768,4749.317720294196,0.0,8.3051975,17.811388,8.3051975
2026-08-08 06:15:00,4355.286511847194,4876.626311146396,0.0,20.0,12.540926,20.0
2026-08-08 06:30:00,4358.376469621137,5074.1651465371715,0.0,20.0,7.2704628,20.0
2026-08-08 06:45:00,4353.221162425103,5035.744602356381,0.0,20.0,2.0,20.0
2026-08-08 07:00:00,4364.370880550153,4736.811102531675,0.0,0.0,2.0,0.0
2026-08-08 07:15:00,4365.67969775105,4479.049308399075,0.0,0.0,2.0,0.0
2026-08-08 07:30:00,4377.934930152397,3606.540967926025,0.0,0.0,2.0,0.0
2026-08-08 07:45:00,4399.546041443408,3314.7381543682445,0.0,0.0,2.0,0.0
2026-08-08 08:00:00,4416.750140854867,3001.378193594104,0.0,0.0,2.0,0.0
2026-08-08 08:15:00,4443.131473899337,2845.101359605871,0.0,0.0,2.0,0.0
2026-08-08 08:30:00,4478.3757304667715,2614.257467320038,0.0,0.0,2.0,0.0
2026-08-08 08:45:00,4483.397813909916,2456.3314905681686,0.0,0.0,2.0,0.0
2026-08-08 09:00:00,4550.793603432375,2171.461928922737,0.0,0.0,2.0,0.0
2026-08-08 09:15:00,4673.968176892396,2058.8737255932883,0.0,0.0,2.0,0.0
2026-08-08 09:30:00,4785.455162486661,1814.7732666455656,0.0,0.0,2.0,0.0
2026-08-08 09:45:00,4947.888313988381,1722.6956649609576,0.0,0.0,2.0,0.0
2026-08-08 10:00:00,5062.8872561247235,1492.2123786333577,0.0,0.0,2.0,0.0
2026-08-08 10:15:00,5143.454230568906,1497.3065940459182,0.0,0.0,2.0,0.0
2026-08-08 10:30:00,5191.358230217714,1455.9922411036027,20.0,0.0,6.7434165,-20.0
2026-08-08 10:45:00,5223.061199013976,1467.2131456933184,20.0,0.0,11.486833,-20.0
2026-08-08 11:00:00,5263.79853033329,1467.2131456933184,20.0,0.0,16.230249,-20.0
2026-08-08 11:15:00,5309.47441091878,1492.0748079281104,0.22206812,0.0,16.282918,-0.22206812
2026-08-08 11:30:00,5318.280862653036,1524.0168438560715,0.0,0.0,16.282918,0.0
2026-08-08 11:45:00,5345.497827712815,1491.3037176258115,20.0,0.0,21.026334,-20.0
