ts,forecast_load_mw,forecast_mcp,charge_mw,discharge_mw,soc_mwh,bess_mw
2026-07-22 00:00:00,6228.720309855243,5274.520430258926,0.0,0.0,20.0,0.0
2026-07-22 00:15:00,6205.116626213182,5274.520430258926,0.0,0.0,20.0,0.0
2026-07-22 00:30:00,6183.754377913551,5255.262725407713,0.0,0.0,20.0,0.0
2026-07-22 00:45:00,6051.570287574146,5261.876826609901,0.0,0.0,20.0,0.0
2026-07-22 01:00:00,5952.379957389806,5240.00800689259,0.0,0.0,20.0,0.0
2026-07-22 01:15:00,5872.599386539777,5207.377050461624,0.0,0.0,20.0,0.0
2026-07-22 01:30:00,5817.718547969631,5200.2585775323005,15.216447,0.0,23.608897,-15.216447
2026-07-22 01:45:00,5765.704906476088,5173.337532869106,20.0,0.0,28.352314,-20.0
2026-07-22 02:00:00,5662.8761396738,5253.067810532089,0.0,0.0,28.352314,0.0
2026-07-22 02:15:00,5510.0618280210865,5245.489626018534,0.0,0.0,28.352314,0.0
2026-07-22 02:30:00,5410.710775942312,5263.63520472821,0.0,0.0,28.352314,0.0
2026-07-22 02:45:00,5285.875669645152,5312.50847104416,0.0,0.0,28.352314,0.0
2026-07-22 03:00:00,5250.454469283522,5293.550099669323,0.0,0.0,28.352314,0.0
2026-07-22 03:15:00,5192.263605070901,5261.3497676739735,0.0,0.0,28.352314,0.0
2026-07-22 03:30:00,5104.23130308966,5323.354843221028,0.0,0.0,28.352314,0.0
2026-07-22 03:45:00,5098.276169660559,5356.147492655592,0.0,0.0,28.352314,0.0
2026-07-22 04:00:00,5059.93707812787,5327.8757240563855,0.0,0.0,28.352314,0.0
2026-07-22 04:15:00,4896.426223227025,5308.3680283977565,0.0,0.0,28.352314,0.0
2026-07-22 04:30:00,4887.189531104602,5296.63643196386,0.0,0.0,28.352314,0.0
2026-07-22 04:45:00,4663.241280578098,5361.360845803997,0.0,0.0,28.352314,0.0
2026-07-22 05:00:00,4649.858335571192,5558.006428328288,0.0,0.0,28.352314,0.0
2026-07-22 05:15:00,4554.821433406109,5684.879534552879,0.0,0.0,28.352314,0.0
2026-07-22 05:30:00,4520.04963482028,5779.154426612303,0.0,0.0,28.352314,0.0
2026-07-22 05:45:00,4491.9156178412295,6037.153929649367,0.0,0.0,28.352314,0.0
2026-07-22 06:00:00,4466.760682688343,6199.992638383621,0.0,0.0,28.352314,0.0
2026-07-22 06:15:00,4486.405602219048,6444.5762394344665,0.0,20.0,23.081851,20.0
2026-07-22 06:30:00,4554.267527688041,6419.088666334462,0.0,20.0,17.811388,20.0
2026-07-22 06:45:00,4550.634631004615,6653.959260759525,0.0,20.0,12.540926,20.0
2026-07-22 07:00:00,4397.894624239563,6479.749409430551,0.0,20.0,7.2704628,20.0
2026-07-22 07:15:00,4472.795881008571,6386.102208650287,0.0,20.0,2.0,20.0
2026-07-22 07:30:00,4478.343959806375,4417.422756766043,0.0,0.0,2.0,0.0
2026-07-22 07:45:00,4473.964797267038,3812.1558372279505,0.0,0.0,2.0,0.0
2026-07-22 08:00:00,4540.75039359718,3141.0808570418426,0.0,0.0,2.0,0.0
2026-07-22 08:15:00,4579.537164876051,2983.3975242734987,0.0,0.0,2.0,0.0
2026-07-22 08:30:00,4636.5696667633465,2635.843559186035,0.0,0.0,2.0,0.0
2026-07-22 08:45:00,4712.439993785692,2771.4586508994817,0.0,0.0,2.0,0.0
2026-07-22 09:00:00,4962.554288417884,2263.0582076003566,0.0,0.0,2.0,0.0
2026-07-22 09:15:00,5076.6570848380015,2217.9650687928106,0.0,0.0,2.0,0.0
2026-07-22 09:30:00,5300.278124207806,1975.8757609264103,0.0,0.0,2.0,0.0
2026-07-22 09:45:00,5486.72664411956,1720.6269400141489,0.0,0.0,2.0,0.0
2026-07-22 10:00:00,5651.96672586523,1472.7456018800774,0.0,0.0,2.0,0.0
2026-07-22 10:15:00,5725.8824534922705,1467.3057993185657,0.0,0.0,2.0,0.0
2026-07-22 10:30:00,5797.893656515962,1432.9738845100894,0.0,0.0,2.0,0.0
2026-07-22 10:45:00,5867.951583652438,1395.1043568757625,0.0,0.0,2.0,0.0
2026-07-22 11:00:00,5898.597016344065,1348.7699825344928,20.0,0.0,6.7434165,-20.0
2026-07-22 11:15:00,5950.567963110524,1369.4783979560907,20.0,0.0,11.486833,-20.0
2026-07-22 11:30:00,5971.830068328087,1406.2977094576802,0.0,0.0,11.486833,0.0
2026-07-22 11:45:00,6002.296143025138,1393.0995021735282,20.0,0.0,16.230249,-20.0
2026-07-22 12:00:00,6002.66340882807,1395.490909926168,0.0,0.0,16.230249,0.0
2026-07-22 12:15:00,6045.856018858761,1385.56610858083,20.0,0.0,20.973666,-20.0
2026-07-22 12:30:00,6050.1539524841955,1388.0786777012736,20.0,0.0,25.717082,-20.0
2026-07-22 12:45:00,6140.54197726049,1380.7006319030545,20.0,0.0,30.460499,-20.0
2026-07-22 13:00:00,6067.262632687551,1344.900881325475,20.0,0.0,35.203915,-20.0
2026-07-22 13:15:00,6120.340527021456,1355.093732531773,20.0,0.0,39.947332,-20.0
2026-07-22 13:30:00,6123.7815593415235,1394.474044391044,0.22206812,0.0,40.0,-0.22206812
2026-07-22 13:45:00,6219.700467303335,1433.5397718659951,0.0,0.0,40.0,0.0
2026-07-22 14:00:00,6293.982760544957,1582.8724766750495,0.0,0.0,40.0,0.0
2026-07-22 14:15:00,6348.393140044224,1721.667743465205,0.0,0.0,40.0,0.0
2026-07-22 14:30:00,6427.671108008202,1713.8911658853663,0.0,0.0,40.0,0.0
2026-07-22 14:45:00,6480.796168859702,1751.9170565840993,0.0,0.0,40.0,0.0
2026-07-22 15:00:00,6493.481193709178,2147.078167404046,0.0,0.0,40.0,0.0
2026-07-22 15:15:00,6484.404064117059,2185.597144411296,0.0,0.0,40.0,0.0
2026-07-22 15:30:00,6482.41994596277,2650.6704888727927,0.0,0.0,40.0,0.0
2026-07-22 15:45:00,6452.555494256418,2868.5210217544018,0.0,0.0,40.0,0.0
2026-07-22 16:00:00,6436.613658191305,2964.6974301522505,0.0,0.0,40.0,0.0
2026-07-22 16:15:00,6372.088111120854,2905.4374285990343,0.0,0.0,40.0,0.0
2026-07-22 16:30:00,6341.668287213054,3042.5925732217156,0.0,0.0,40.0,0.0
2026-07-22 16:45:00,6314.174046733061,3162.002179809274,0.0,0.0,40.0,0.0
2026-07-22 17:00:00,6295.186035302564,3167.481861847373,0.0,0.0,40.0,0.0
2026-07-22 17:15:00,6267.463401269726,3196.9743687523746,0.0,0.0,40.0,0.0
2026-07-22 17:30:00,6230.4401238846285,3246.25397493931,0.0,0.0,40.0,0.0
2026-07-22 17:45:00,6189.525931043936,3471.7788945418974,0.0,0.0,40.0,0.0
2026-07-22 18:00:00,6125.6205238804,3660.997814599117,0.0,0.0,40.0,0.0
2026-07-22 18:15:00,6110.729362885422,4542.819499440847,0.0,0.0,40.0,0.0
2026-07-22 18:30:00,6097.845484797748,7103.7131002081915,0.0,0.0,40.0,0.0
2026-07-22 18:45:00,6097.905438881144,7293.5642081257,0.0,0.0,40.0,0.0
2026-07-22 19:00:00,6103.60304626238,7370.4604929996685,0.0,0.0,40.0,0.0
2026-07-22 19:15:00,6102.057893005445,7411.158725384234,0.0,0.0,40.0,0.0
2026-07-22 19:30:00,6162.788510729925,7419.7651448806355,0.0,0.0,40.0,0.0
2026-07-22 19:45:00,6130.851986630195,7352.774852446646,0.0,0.0,40.0,0.0
2026-07-22 20:00:00,6152.275457884673,7406.516410024804,0.0,0.0,40.0,0.0
2026-07-22 20:15:00,6175.906904893118,7348.771135556292,0.0,0.0,40.0,0.0
2026-07-22 20:30:00,6179.974036488488,7376.778299448503,0.0,0.0,40.0,0.0
2026-07-22 20:45:00,6201.1699445186305,7399.861873360879,0.0,0.0,40.0,0.0
2026-07-22 21:00:00,6164.401110558288,7393.708275467417,0.0,0.0,40.0,0.0
2026-07-22 21:15:00,6188.741054949777,7460.380262001508,0.0,20.0,34.729537,20.0
2026-07-22 21:30:00,6288.714580008966,7454.252677129227,0.0,15.894664,30.540926,15.894664
2026-07-22 21:45:00,6365.553260296842,7438.708103840154,0.0,0.0,30.540926,0.0
2026-07-22 22:00:00,6458.490994369522,7484.913864573057,0.0,20.0,25.270463,20.0
2026-07-22 22:15:00,6499.564460692491,7487.901416731834,0.0,20.0,20.0,20.0
2026-07-22 22:30:00,6522.8168288419665,7363.584482629625,0.0,0.0,20.0,0.0
