ts,forecast_load_mw,forecast_mcp,charge_mw,discharge_mw,soc_mwh,bess_mw
2026-07-25 00:00:00,5991.885066602488,4674.927824261719,0.0,20.0,14.729537,20.0
2026-07-25 00:15:00,5958.706170583471,4667.785762047995,0.0,20.0,9.4590745,20.0
2026-07-25 00:30:00,5915.216753937725,4591.542289912898,0.0,8.3051975,7.2704628,8.3051975
2026-07-25 00:45:00,5887.079197108532,4614.104595816388,0.0,20.0,2.0,20.0
2026-07-25 01:00:00,5860.7313188914895,4239.004342523089,0.0,0.0,2.0,0.0
2026-07-25 01:15:00,5802.451937493498,4159.049971113809,0.0,0.0,2.0,0.0
2026-07-25 01:30:00,5703.11617728987,4138.957748382816,0.0,0.0,2.0,0.0
2026-07-25 01:45:00,5640.540383516066,3862.1423815479,0.0,0.0,2.0,0.0
2026-07-25 02:00:00,5592.243881096562,3563.4327788934365,0.0,0.0,2.0,0.0
2026-07-25 02:15:00,5552.048170255362,3518.1374408307493,0.0,0.0,2.0,0.0
2026-07-25 02:30:00,5510.8805939018275,3472.9513672276385,0.0,0.0,2.0,0.0
2026-07-25 02:45:00,5453.390307703962,3473.3140120938906,0.0,0.0,2.0,0.0
2026-07-25 03:00:00,5406.789254013417,3438.5935070710943,0.0,0.0,2.0,0.0
2026-07-25 03:15:00,5385.089589289368,3384.4572135805383,20.0,0.0,6.7434165,-20.0
2026-07-25 03:30:00,5356.0790628514105,3368.8727069352635,20.0,0.0,11.486833,-20.0
2026-07-25 03:45:00,5312.816587003957,3352.5665357682415,20.0,0.0,16.230249,-20.0
2026-07-25 04:00:00,5236.2764237243855,3362.2691509763213,20.0,0.0,20.973666,-20.0
2026-07-25 04:15:00,5208.622608030623,3368.3805429799113,20.0,0.0,25.717082,-20.0
2026-07-25 04:30:00,5175.844686844716,3351.5798562111177,20.0,0.0,30.460499,-20.0
2026-07-25 04:45:00,5162.142189963489,3390.7684392939486,13.333333,0.0,33.622777,-13.333333
2026-07-25 05:00:00,5142.006576827214,3486.997619833027,0.0,0.0,33.622777,0.0
2026-07-25 05:15:00,5120.172629910899,3557.6764553582357,0.0,0.0,33.622777,0.0
2026-07-25 05:30:00,5104.82973406785,4135.4639558311965,0.0,0.0,33.622777,0.0
2026-07-25 05:45:00,5049.414251775869,4342.077864590787,0.0,20.0,28.352314,20.0
2026-07-25 06:00:00,5038.893783217936,5001.375154193971,0.0,20.0,23.081851,20.0
2026-07-25 06:15:00,5046.962530698948,6158.066294657291,0.0,20.0,17.811388,20.0
2026-07-25 06:30:00,5057.675167148707,5938.949789300248,0.0,20.0,12.540926,20.0
2026-07-25 06:45:00,5068.11091688457,5562.616682574651,0.0,20.0,7.2704628,20.0
2026-07-25 07:00:00,5062.948180323092,4707.158611062435,0.0,20.0,2.0,20.0
2026-07-25 07:15:00,5066.427891856266,4156.8431313564315,0.0,0.0,2.0,0.0
2026-07-25 07:30:00,5074.323337330631,3937.2485841829466,0.0,0.0,2.0,0.0
2026-07-25 07:45:00,5082.3009944015685,3735.931586932496,0.0,0.0,2.0,0.0
2026-07-25 08:00:00,5078.108965808878,3397.7593633591096,0.0,0.0,2.0,0.0
2026-07-25 08:15:00,5094.724869247909,3017.644070909083,0.0,0.0,2.0,0.0
