ts,forecast_load_mw,forecast_mcp,charge_mw,discharge_mw,soc_mwh,bess_mw
2026-08-14 00:00:00,6613.3497855499745,9340.18120501155,0.0,20.0,14.729537,20.0
2026-08-14 00:15:00,6510.448352118884,9311.734542284637,0.0,20.0,9.4590745,20.0
2026-08-14 00:30:00,6348.024727753181,9048.238043777194,0.0,20.0,4.1886117,20.0
2026-08-14 00:45:00,6294.538635023745,8031.942283035024,0.0,8.3051975,2.0,8.3051975
2026-08-14 01:00:00,6199.042886820353,5209.526982153461,0.0,0.0,2.0,0.0
2026-08-14 01:15:00,6130.0560416826675,4735.668037643544,0.0,0.0,2.0,0.0
2026-08-14 01:30:00,6007.448315555513,4548.248314831313,0.0,0.0,2.0,0.0
2026-08-14 01:45:00,5956.957548058815,4338.321746454858,0.0,0.0,2.0,0.0
2026-08-14 02:00:00,5789.078386140008,3656.783346636599,0.0,0.0,2.0,0.0
2026-08-14 02:15:00,5713.837211634866,3652.2177830683177,0.0,0.0,2.0,0.0
2026-08-14 02:30:00,5639.709696689985,3553.40453130003,0.0,0.0,2.0,0.0
2026-08-14 02:45:00,5588.059762370344,3553.40453130003,0.0,0.0,2.0,0.0
2026-08-14 03:00:00,5520.126452523177,3327.8292804281386,20.0,0.0,6.7434165,-20.0
2026-08-14 03:15:00,5470.403967679596,3347.578261871085,13.333333,0.0,9.9056942,-13.333333
2026-08-14 03:30:00,5395.679787291708,3327.8292804281386,20.0,0.0,14.649111,-20.0
2026-08-14 03:45:00,5332.085963451961,3280.286608807049,20.0,0.0,19.392527,-20.0
2026-08-14 04:00:00,5248.494830921826,3279.608784290009,20.0,0.0,24.135944,-20.0
2026-08-14 04:15:00,5229.89135480937,3280.286608807049,20.0,0.0,28.87936,-20.0
2026-08-14 04:30:00,5161.404046548817,3279.608784290009,20.0,0.0,33.622777,-20.0
2026-08-14 04:45:00,5082.250289524613,3437.4919477850603,0.0,0.0,33.622777,0.0
2026-08-14 05:00:00,5027.101345054456,3645.7478346163875,0.0,0.0,33.622777,0.0
2026-08-14 05:15:00,4992.87650107165,4286.01118723088,0.0,0.0,33.622777,0.0
2026-08-14 05:30:00,4958.235392938495,4771.965788061192,0.0,0.0,33.622777,0.0
2026-08-14 05:45:00,4913.7065947146975,5820.518643285461,0.0,20.0,28.352314,20.0
2026-08-14 06:00:00,4904.473539282746,7102.507575189735,0.0,20.0,23.081851,20.0
2026-08-14 06:15:00,4955.253895730574,7726.835809741432,0.0,20.0,17.811388,20.0
2026-08-14 06:30:00,5006.976314889402,7714.674458391246,0.0,20.0,12.540926,20.0
2026-08-14 06:45:00,5059.185658953319,7774.822382734224,0.0,20.0,7.2704628,20.0
2026-08-14 07:00:00,5057.872598068632,5706.887475714712,0.0,20.0,2.0,20.0
2026-08-14 07:15:00,5062.739934409742,4775.701318565279,0.0,0.0,2.0,0.0
2026-08-14 07:30:00,5069.182215482109,3963.5436122214555,0.0,0.0,2.0,0.0
2026-08-14 07:45:00,5082.638629556111,3781.278880467333,0.0,0.0,2.0,0.0
2026-08-14 08:00:00,5099.107302256535,3582.365296867351,0.0,0.0,2.0,0.0
2026-08-14 08:15:00,5212.431713874827,3461.904009705956,0.0,0.0,2.0,0.0
2026-08-14 08:30:00,5249.263736000619,3353.4797312743863,0.0,0.0,2.0,0.0
2026-08-14 08:45:00,5324.5636421253885,3219.223086873965,0.0,0.0,2.0,0.0
2026-08-14 09:00:00,5450.207234359345,2935.3584697440942,0.0,0.0,2.0,0.0
2026-08-14 09:15:00,5552.169994747463,2584.018438602372,0.0,0.0,2.0,0.0
2026-08-14 09:30:00,5661.613253792165,2388.873894130855,0.0,0.0,2.0,0.0
2026-08-14 09:45:00,5737.584506856575,2139.9996956038885,0.0,0.0,2.0,0.0
2026-08-14 10:00:00,5871.583236843275,1910.739724641227,0.0,0.0,2.0,0.0
2026-08-14 10:15:00,6041.603877411441,1732.158271291478,0.0,0.0,2.0,0.0
2026-08-14 10:30:00,6113.993948894097,1683.2482814313153,0.0,0.0,2.0,0.0
2026-08-14 10:45:00,6156.847220435023,1674.1170722678173,0.0,0.0,2.0,0.0
2026-08-14 11:00:00,6140.40249971391,1593.191898656846,0.0,0.0,2.0,0.0
2026-08-14 11:15:00,6161.108260009308,1473.6597011149977,20.0,0.0,6.7434165,-20.0
2026-08-14 11:30:00,6173.9886580664415,1476.1423409457134,20.0,0.0,11.486833,-20.0
2026-08-14 11:45:00,6199.5718915013385,1471.226827506389,20.0,0.0,16.230249,-20.0
2026-08-14 12:00:00,6207.8204574949,1489.5370036838328,0.0,0.0,16.230249,0.0
2026-08-14 12:15:00,6288.508541575553,1489.5370036838328,0.22206812,0.0,16.282918,-0.22206812
2026-08-14 12:30:00,6287.562103797184,1489.5370036838328,20.0,0.0,21.026334,-20.0
2026-08-14 12:45:00,6314.067897876116,1489.5370036838328,20.0,0.0,25.769751,-20.0
2026-08-14 13:00:00,6143.762033210423,1597.7801553746622,0.0,0.0,25.769751,0.0
2026-08-14 13:15:00,6071.225019363733,1619.9487685283493,0.0,0.0,25.769751,0.0
2026-08-14 13:30:00,6067.9499668664985,1489.5370036838328,20.0,0.0,30.513167,-20.0
2026-08-14 13:45:00,6015.925997507041,1476.1423409457134,20.0,0.0,35.256584,-20.0
2026-08-14 14:00:00,6066.060180436408,1475.8857159584222,20.0,0.0,40.0,-20.0
2026-08-14 14:15:00,6154.430805010528,1590.382021718643,0.0,0.0,40.0,0.0
2026-08-14 14:30:00,6258.817437792415,1728.1855155597814,0.0,0.0,40.0,0.0
2026-08-14 14:45:00,6301.103870404044,1895.7979270991175,0.0,0.0,40.0,0.0
2026-08-14 15:00:00,6366.348719574958,2159.1410472729403,0.0,0.0,40.0,0.0
2026-08-14 15:15:00,6356.578310110673,2301.43058031197,0.0,0.0,40.0,0.0
2026-08-14 15:30:00,6312.0980023342345,2568.2344091124287,0.0,0.0,40.0,0.0
2026-08-14 15:45:00,6308.495583887966,2716.4158250969003,0.0,0.0,40.0,0.0
2026-08-14 16:00:00,6296.819911264615,3057.1675661151908,0.0,0.0,40.0,0.0
2026-08-14 16:15:00,6253.0773182749035,3274.283316459481,0.0,0.0,40.0,0.0
2026-08-14 16:30:00,6221.350128796584,3465.600073975433,0.0,0.0,40.0,0.0
2026-08-14 16:45:00,6180.102791293594,3546.1834860479157,0.0,0.0,40.0,0.0
2026-08-14 17:00:00,6108.540804053722,3635.7602782760946,0.0,0.0,40.0,0.0
2026-08-14 17:15:00,6076.7382452343345,3772.0877133561403,0.0,0.0,40.0,0.0
2026-08-14 17:30:00,6010.312317828441,3795.534060455538,0.0,0.0,40.0,0.0
2026-08-14 17:45:00,5970.28917344266,3814.052843852238,0.0,0.0,40.0,0.0
2026-08-14 18:00:00,5939.793111771892,3728.0046374938547,0.0,0.0,40.0,0.0
2026-08-14 18:15:00,5923.943316207998,4581.68937943744,0.0,0.0,40.0,0.0
2026-08-14 18:30:00,5909.677407257598,6664.000790216298,0.0,0.0,40.0,0.0
2026-08-14 18:45:00,5870.386708149625,9555.752401574917,0.0,0.0,40.0,0.0
2026-08-14 19:00:00,5865.626086461791,9703.982611233885,0.0,0.0,40.0,0.0
2026-08-14 19:15:00,5877.907918832065,9704.765387103207,0.0,0.0,40.0,0.0
2026-08-14 19:30:00,5899.821380971199,9741.013987258171,0.0,0.0,40.0,0.0
2026-08-14 19:45:00,5913.791590566104,9741.013987258171,0.0,0.0,40.0,0.0
2026-08-14 20:00:00,5899.502317846612,9747.654821920094,0.0,0.0,40.0,0.0
2026-08-14 20:15:00,5907.486134544684,9747.654821920094,0.0,0.0,40.0,0.0
2026-08-14 20:30:00,5910.727396047983,9748.543259848951,0.0,0.0,40.0,0.0
2026-08-14 20:45:00,5928.586323146701,9755.689017548928,0.0,15.894664,35.811388,15.894664
2026-08-14 21:00:00,5940.586294717667,9755.689017548928,0.0,20.0,30.540926,20.0
2026-08-14 21:15:00,5971.119741030768,9756.49925815152,0.0,20.0,25.270463,20.0
2026-08-14 21:30:00,6017.439931143222,9756.49925815152,0.0,20.0,20.0,20.0
2026-08-14 21:45:00,6073.8225653950185,9748.355578169709,0.0,0.0,20.0,0.0
2026-08-14 22:00:00,6134.146088230856,9748.355578169709,0.0,0.0,20.0,0.0
2026-08-14 22:15:00,6230.465879887164,9748.355578169709,0.0,0.0,20.0,0.0
